x1,x2,class
-0.3113226091979923,-1.0498581891975816,0.0
-0.5229493541141806,-0.0926464723544744,1.0
0.288152069950282,-0.17390935661683282,1.0
0.3705831444392486,-0.233928510644339,1.0
0.16231177135077524,0.44504880422408666,1.0
-0.24867566711351322,0.5010251834836276,1.0
0.21681164705416806,0.1730738785204043,1.0
-0.9807716477900849,0.07719141605146637,0.0
-0.18864795672306559,-0.24897685454442964,1.0
-0.337819088291495,0.1388897121891799,1.0
-1.0518972753990898,0.03645403581059836,0.0
1.0565237423546006,0.21172696565571336,0.0
0.08202457394862567,0.22927228443724015,1.0
-0.06682889973343933,-0.2089472418484878,1.0
-0.6444100252786216,-0.6849176345348879,0.0
-0.851070714891533,0.6083606390387213,0.0
0.5329734505127424,-0.37930869542859735,1.0
0.8780727141919216,-0.20321671928427915,0.0
0.3082170101188006,-0.11012078891256319,1.0
-0.3743956292930221,-0.11957673698579897,1.0
-0.3741164972226353,0.9058081120331436,0.0
0.4860155413886641,0.04232879248292347,1.0
-0.6737454395682466,-0.5390598200715079,0.0
-0.915211379389261,0.03819897657565312,0.0
-0.4493350353068055,0.022034226661366965,1.0
-0.5048430551134567,-0.9120649708422162,0.0
0.1642096171107446,0.9961187717279973,0.0
-0.3398685245071478,0.8425478514976791,0.0
0.9185502396617509,-0.3033293034155168,0.0
0.1515986162042731,1.2398412539271857,0.0
0.8491945714847048,0.6066366871904447,0.0
-0.2843541653038316,-0.9521859305637302,0.0
-0.9832695665886171,-0.1802787775075957,0.0
-0.09830342327549443,1.0148641398094542,0.0
-0.10315921483515626,-0.29735131174790497,1.0
-0.7817104948352509,0.6700663262557612,0.0
-0.09912763481217265,0.2504885288381056,1.0
-0.15374524332132414,0.17349035291567033,1.0
0.7436298250962717,0.5934375609871478,0.0
1.064335393105407,0.15647045849335292,0.0
0.5162059979152701,0.00880929046454429,1.0
-0.01285387113635686,-0.4151927958854376,1.0
0.14492670096838922,0.3112565594228208,1.0
0.2732322720676522,0.20554530860456505,1.0
0.027609906564240116,-0.29772659848862015,1.0
0.28205189756549287,-0.9948105618188839,0.0
0.7373710881354617,0.5861834594360124,0.0
-0.470909336159281,0.14924219949931794,1.0
-0.7094631696305256,0.7853044660991827,0.0
-0.3100334667819807,0.8625655188034761,0.0
-0.07241032126005909,0.11279547581531224,1.0
-0.27289647435658193,-0.8797722402831757,0.0
0.9769452964080355,0.2151481223673971,0.0
-0.14457649760013108,0.2436557800988008,1.0
0.27472783364286496,0.09063143370000169,1.0
-0.9842738090638701,-0.023136923587402686,0.0
0.9698753115012483,-0.18540604557228976,0.0
0.9660966497848676,-0.5004313436510066,0.0
-0.00241619112394606,-0.3628615253297702,1.0
0.017580970355366987,0.26862809088136635,1.0
0.3637296396460014,-1.0571507717738415,0.0
0.9064462500041184,-0.15603094631057596,0.0
0.2507646093544793,-0.4565692072053181,1.0
-0.09138944732303436,0.30695192969011603,1.0
-1.1023555614367477,-0.27847782117720704,0.0
0.4492607002446295,1.086629013262131,0.0
-0.40192696030959985,-0.033874112096808184,1.0
0.7298853000032475,0.8193568517775185,0.0
-0.39798833186452953,0.8581954990013897,0.0
0.7399418913401905,-0.7029407214695867,0.0
-0.5860444483906283,0.7410765766739589,0.0
0.9744176098597652,-0.5408869461267003,0.0
0.37423057059736503,0.09405169022459596,1.0
-0.49071204667325696,-0.1941865918460591,1.0
-0.3803706653718835,-0.02547233426278943,1.0
-0.23755782664329156,0.4954329151223598,1.0
0.05446768372800804,0.4150646011107453,1.0
-0.21576748680598007,-0.05537913667981496,1.0
-0.030025702639719612,0.4107777193538523,1.0
0.7155638689171945,-0.774883731502193,0.0
-0.3839504232402554,-0.2608263280417109,1.0
0.06960781152422946,-0.3174064589752356,1.0
0.15836514038856608,1.0791156920708853,0.0
0.17807160513355158,-0.9659209402037954,0.0
-0.3712225598480331,0.44708425357020753,1.0
0.8498605754867649,-0.33578115142267384,0.0
-0.23976367494467626,-0.2448579910295055,1.0
0.2949716080595938,0.31031141358818565,1.0
-0.167049891460106,-0.35200322463672656,1.0
-0.9713334245578915,0.024797571418446296,0.0
-0.988793061716102,0.5058823454246967,0.0
-0.13043683127692443,-0.1005463512062311,1.0
-0.2934485624952202,-0.01789430441434789,1.0
-0.8789795974060097,-0.7160744976998126,0.0
-0.058196062065134974,-0.8137262923676705,0.0
1.0925897774064668,-0.07223877713925234,0.0
0.45669990178440656,-0.7645025652644487,0.0
0.9773239440275978,-0.07199592809670408,0.0
0.4668840316904929,-0.9442308717152077,0.0
-0.21461390655200094,0.05634833535845114,1.0
0.11733081292500558,-0.4331090938132,1.0
0.12367285068969434,-0.25328693509786937,1.0
0.19011371229547816,-0.11661426391406735,1.0
-0.6103508091889993,0.710260918938086,0.0
-0.3042454250650999,-0.9452624938863609,0.0
-1.167765831144619,0.088423008828251,0.0
0.2945861191423065,0.2635349246360073,1.0
1.0717138717887345,0.13362165042806465,0.0
0.041332335263246194,-0.24849998064337273,1.0
0.9090935665274233,0.44303011532321507,0.0
-1.0711904442969364,-0.45702457705898303,0.0
-0.5231080859645404,0.006145709759592133,1.0
0.4111155621198362,0.94513078737988,0.0
0.3519000144103089,0.23822385412682615,1.0
0.16478529980425782,0.14090425965532385,1.0
-0.2345021624263415,-0.0704279130589891,1.0
0.26381563534212216,0.40814526144628227,1.0
0.4898313119758787,0.023718221513281533,1.0
0.5397777999424864,1.049951388643275,0.0
0.31100171404003674,0.44722681272032283,1.0
0.9465057216578192,0.593025334595354,0.0
-0.39042424523715924,0.06784234658406298,1.0
-0.07782342473280887,-0.9210766146232432,0.0
-0.3365368286935772,-0.24276420244917524,1.0
0.09257223615438036,-0.36885412431860853,1.0
0.5123243566505051,1.031110989471741,0.0
-0.37609203413859016,0.22522216912009915,1.0
0.6026206665732077,-0.6673977525049581,0.0
-0.2745698590237089,0.211824546100594,1.0
0.9518919158536487,-0.384131120327583,0.0
0.31192433476195164,-0.30820224108315786,1.0
0.1689733071302501,0.43085264357831426,1.0
-0.40122574086680773,0.43299149706884155,1.0
-1.0820703341907616,0.1905099906946766,0.0
-0.8683408942911047,0.5830852777072509,0.0
0.1849131442067854,-0.05346156257470648,1.0
0.08325266855034966,-0.36506437396287744,1.0
-0.19356911587590203,0.0903288958300204,1.0
-0.8617770560697597,-0.3103962750194944,0.0
0.8975436179467409,0.5849729949347457,0.0
-0.8238830896826479,0.46250177403681625,0.0
0.8424370122509443,0.3446625255977245,0.0
-0.6264331149077764,-0.5283331295268642,0.0
0.1806882115488193,-0.46560187038920076,1.0
0.1607495817334544,0.9158337577644673,0.0
0.541897495559124,0.9466241018297498,0.0
0.3610444187207701,0.15684444121776928,1.0
0.015826972489606142,-1.0432595449917217,0.0
1.0040025988450754,0.5099690293945596,0.0
1.0457881845048103,-0.045915548165871185,0.0
0.49243933519528277,-0.836529393009655,0.0
0.45411664554456643,-0.11144134888467075,1.0
0.42088544597173416,-0.1935694491687924,1.0
-0.6840495223347304,-0.8090861666224942,0.0
0.3242728242583639,0.20698042522040194,1.0
0.003929108882168731,-0.4497631287674004,1.0
0.8680055584708559,-0.5198945899352192,0.0
-0.5124330925845076,0.9790112212461991,0.0
-0.5588471730889035,-0.5408231733549222,0.0
0.14871124672531177,0.2595771851289045,1.0
0.15008695886467133,0.5380937869037536,1.0
0.6129990298477116,0.024746499764722665,1.0
0.7699551754688897,0.016691344558375024,0.0
0.5696861783985009,0.6328306201709735,0.0
-0.19222066554756737,0.3357235652654608,1.0
0.36303814172383414,-0.16973695194688848,1.0
-0.4684723543430158,-0.23259122504883642,1.0
0.9489355866844861,0.2657674337511885,0.0
0.6265762718207224,0.847917380478785,0.0
0.5484311443861551,-0.08826347279890662,1.0
-0.17541768491406168,-0.26660872940886743,1.0
1.0137628785573012,0.23592257752023107,0.0
-0.3294167393222676,-0.2191409069549514,1.0
-0.4140570176675982,0.07261234902721181,1.0
-0.00932169832806562,0.31101359163336917,1.0
-0.46773974093840165,0.19886569982104307,1.0
0.5036697248619096,0.0072749241338395994,1.0
0.02296279301636514,-1.0152471355105097,0.0
0.7742866681712081,0.604253311852818,0.0
-0.27689223468825463,0.01795620521885588,1.0
0.6861617795092775,-0.7878660746341088,0.0
0.4609061430334776,0.7989822470798127,0.0
0.07903580625817455,-1.0294843327628518,0.0
0.6793586102507194,0.8104021833472368,0.0
-0.9335544668960635,-0.21647249359245463,0.0
0.19313521388351196,-0.91940385558867,0.0
0.3911876612344791,-0.2675888276554593,1.0
-0.8894244704746553,-0.3153193959913029,0.0
-0.14999515689639698,-0.19835110230338548,1.0
0.25761651532645174,0.5444522218608472,1.0
-0.6675063120693183,-0.8133855054304721,0.0
-0.22277045255152758,-0.2456093849031447,1.0
0.30151632682855606,-0.10473252233968396,1.0
-0.04778277765858478,-0.3877307520842445,1.0
0.2966347201325359,0.9967640240431653,0.0
0.45215383249623053,0.10553589768906292,1.0
-1.0021201672989342,-0.2950099997589167,0.0
0.10979152311981577,0.41872918124103853,1.0
-1.0029519959224096,-0.09376893951222415,0.0
-0.7328063607036952,-0.9008277582989368,0.0
-0.9049061795824755,0.044133984685107853,0.0
-0.15732519174149964,-0.3793178942078259,1.0
0.27852763999281394,0.500542713365435,1.0
-0.04570330940353534,-0.43329361309105885,1.0
0.2663132851854611,0.20679226960099192,1.0
-0.39073960207337577,0.5847917420535793,0.0
-0.07222327844342424,0.3547415756761581,1.0
0.1847536948381211,1.1498845674752916,0.0
-0.29661782280137045,0.06338431262615807,1.0
0.2970924834589725,-0.2317575217093187,1.0
-0.9291753974695427,0.7200575430483119,0.0
-0.31565436635346955,0.5584635718317792,1.0
-0.0650859781914962,0.2642919960747521,1.0
-0.28576243019669706,-0.24906799375199218,1.0
-0.27794207264850956,-0.8023087520317752,0.0
0.32859772147270927,0.30827991257414844,1.0
0.1232579876539931,0.3981528283815198,1.0
0.27764444948844036,0.21161857338556683,1.0
-0.22968913800808377,0.29014143185487434,1.0
0.9250464788886992,0.05211962595614546,0.0
-0.010499988166732165,0.32160173140700904,1.0
0.6818578101911417,0.7920595334504175,0.0
-0.9103672927463224,0.1304742053245308,0.0
0.5885806560339875,-0.8196431708836841,0.0
0.5693803122246548,0.1634307078989528,1.0
-0.013946053642257927,-0.2888000289008967,1.0
0.4553863719009532,1.0003122911103142,0.0
-0.7180883202981074,0.9703080189331255,0.0
0.16461688295864424,0.5850876918242752,1.0
0.3054595595733799,0.4083442870087382,1.0
0.6416932493660024,-0.7168831674480538,0.0
-0.022191245279355395,-0.521451895564927,1.0
1.063054885924242,0.09394478066662677,0.0
-1.0298303494551446,0.21636564992247428,0.0
0.6012367770655828,-0.5479842491513853,0.0
0.10871881211557605,-0.41611199128330134,1.0
0.023205734792773106,-0.29353224056286925,1.0
0.750262451509319,0.5147315452868526,0.0
-0.4530825760893383,0.1536512797760953,1.0
0.2587391152166887,0.011015779781974273,1.0
-0.6702953375033905,-0.8813449885573539,0.0
0.1290323844982041,0.40059365071641173,1.0
-1.0056687916494544,0.13395681543639135,0.0
-0.3270637823096483,-0.0595606578038889,1.0
0.14581151552097607,-0.31889654967172365,1.0
-0.6875399855815993,0.09753078319354647,0.0
-0.06424964736409278,0.27633594114138266,1.0
0.20604562651100952,0.3004146519794863,1.0
0.4973827413586185,0.3640503392887938,1.0
-0.03949756926946922,-0.2740785870011819,1.0
-0.9720499720943232,0.3809488127277758,0.0
-0.06068572546819949,-0.36716258148278796,1.0
-0.35084904982532206,0.8330982574704119,0.0
-0.8235734859925107,-0.007958838626491715,0.0
0.15047328829620207,-0.812888339160833,0.0
-0.6073943408120654,0.23785688680949177,1.0
-0.45536777874458484,0.82211656831941,0.0
0.3305286871585086,0.10794912033170509,1.0
1.0590526470708692,-0.24532958272891203,0.0
0.9206985742841538,-0.11853054081555939,0.0
-0.47023881729441086,-0.1070255020912859,1.0
-0.7282203232457678,0.5238653259725755,0.0
-0.7688247369338,-0.6468005347009564,0.0
-0.6251418184878896,-0.7316031644712018,0.0
0.27778610780424284,0.10930348682215257,1.0
0.41073730611888853,-0.805272193929792,0.0
-0.16669824975530942,-0.5804835488594077,1.0
-0.48440873925814876,-0.01601916951706546,1.0
-0.11419346750312132,-0.347348616334653,1.0
-0.33686098049733504,-0.4934052541480842,1.0
-0.13020136179700828,-0.2780279976916587,1.0
0.04190092929033175,0.40304061607710356,1.0
-0.9127966809985242,0.679114378686263,0.0
0.38613606480105067,-0.04606256364479788,1.0
-0.09352054790138145,-0.994698444676481,0.0
0.13123543135477128,0.3711301942996742,1.0
0.4637289542622591,0.8062554369980345,0.0
-0.21344394851695075,-0.8305188509806034,0.0
-0.7076601774198377,0.40446575789834077,0.0
0.15402517835008722,-0.33189914689047895,1.0
-0.1324466452579024,0.20448082230143758,1.0
-0.35642362365227004,-0.18367269564833544,1.0
0.089426238104558,-0.31487546839455866,1.0
-0.1026952364378363,0.28441087463609144,1.0
0.25695432824201075,-0.32075189249588765,1.0
-0.22461513430520558,0.33505173553723977,1.0
-0.024493535091351173,0.3377418748602858,1.0
0.40275780224839575,-0.11199308078160125,1.0
1.0119436390516643,-0.1512938158092521,0.0
-0.18193545357245614,-0.2712361341744177,1.0
-0.2295588961587049,-0.06692184362863338,1.0
-0.3962605538215838,0.2236515034440031,1.0
-0.8610102065402054,0.8075736260655891,0.0
-0.8545999597693791,-0.5500944694814985,0.0
-0.38889354059814546,0.19561502757599034,1.0
-0.2525937852540908,-0.07000547788012756,1.0
-0.4110644791558328,0.08515835990098256,1.0
0.09574026949546732,0.36050658037086986,1.0
0.23601984294920608,0.025696556077584712,1.0
-1.1338335438130973,0.0955010447159343,0.0
0.5057221160000687,0.011387566942030164,1.0
-0.03518680818161543,-0.8788559460331329,0.0
0.6180650114642597,0.1613320648067862,1.0
-0.022421492146380978,-0.17369284117786837,1.0
-0.9531505938188733,-0.31227170759451817,0.0
0.42002232545505447,0.03452812667167744,1.0
-0.9570412604399092,0.45107476145487946,0.0
-0.2054125554912144,0.30309807740122463,1.0
-0.5444307332505833,-0.9510606390399796,0.0
0.29847859379036334,-0.411888645674301,1.0
0.7396680849880704,-0.9890842910233238,0.0
0.2315730665244822,-0.8913312428795821,0.0
-0.6112683639046745,0.6778165226750387,0.0
-0.7173541477591945,0.5718105882559517,0.0
-0.39853504797413963,-0.13271583259932174,1.0
-0.018065550914850147,0.2589611416426188,1.0
-0.12163402041326796,0.3501824320346584,1.0
0.02522727192906359,-0.7650759351375724,0.0
0.360447158438572,-0.2342852106998236,1.0
-0.15126826056953566,0.04775606056555101,1.0
0.24678154011083053,0.28522731040223026,1.0
-0.8545835716107584,0.4566569947105484,0.0
0.4004024530494219,0.048275566149843324,1.0
0.8970242979814044,-0.2576629235585971,0.0
0.31625061868109694,-0.39937974796648085,1.0
0.5388856387294003,0.7686592650677494,0.0
-0.667310739303956,0.8989267181999905,0.0
0.191410623112099,-0.26697170551860855,1.0
-0.14224104718534358,0.09143894680434006,1.0
-0.879352975061403,0.46464029689152786,0.0
-0.28140900745952524,-0.4317487606245194,1.0
0.6222502424786495,0.82307030085905,0.0
-1.083684231059817,-0.35000839498382474,0.0
0.3148967406878634,0.8868527934314047,0.0
0.9808375743293728,-0.2593456812848021,0.0
-0.14924386996475109,1.0462482246079614,0.0
0.3240920231411841,-1.0500324232659515,0.0
-0.773683273659803,-0.7431528161157509,0.0
0.33411979944344805,0.31653789429524504,1.0
-1.1134712635451056,-0.17295631230398523,0.0
0.8622429965768458,0.1746851953825776,0.0
0.7990189007385785,0.5501361010222882,0.0
0.9063456696803974,0.4181751045808715,0.0
-0.8468474172987851,-0.5616897700336511,0.0
-1.0477773049961665,0.35641818502905875,0.0
0.3992055070873441,-1.0148313681248748,0.0
-0.34626896811607316,0.012838873642382176,1.0
-0.16015580963172577,-0.3558061082989639,1.0
-0.1585413747359491,-0.9096825449537113,0.0
0.26807656544229097,-0.19717507719596156,1.0
-0.5754615854211071,0.7882329788224958,0.0
0.5979460343164233,0.7211536253688459,0.0
0.4328719898661405,-0.9725497668936929,0.0
-0.1993412030075399,-0.3513677347281536,1.0
0.05816462441713624,0.43292415507738063,1.0
0.09401117393517948,-0.30585727871005125,1.0
-0.8575721099655139,-0.7071951200198876,0.0
-0.5412177859138156,-0.2161290065510344,1.0
0.007149140242110809,-0.3885722670626778,1.0
0.7402649550642051,0.5773921570034487,0.0
0.3594064501130124,-0.2590190517589447,1.0
-0.057799837117939123,-0.5181868455445187,1.0
-0.26260152228299133,-0.9518725477122388,0.0
-0.1414307088631689,0.41327399287554983,1.0
0.83845659531009,-0.3963426105872036,0.0
0.22596050913076415,0.45132240364638415,1.0
-0.10054335100444713,0.24276672898172205,1.0
0.5470555326115171,-0.8607885926384848,0.0
-0.12425086248863249,-0.9524302381056151,0.0
1.012035592323798,0.3302512388743084,0.0
0.5755185068479706,-0.8373122266310511,0.0
0.17011410481951553,-0.4336500687982335,1.0
-0.05532423903513696,-0.46626660737253,1.0
-0.23441087361325505,0.16661104766650606,1.0
-0.48066693330472643,0.8563980729642291,0.0
0.057472519185535226,-0.8595734687530612,0.0
-0.599042215666347,0.13858399305021796,1.0
-0.0736497735795299,-0.3554644329435725,1.0
0.547650419127923,-0.16021963312061852,1.0
-0.21138399363279164,-0.7683885644483336,0.0
0.06124036889531895,0.42114729034149717,1.0
-0.8470153427186304,-0.47801950498777485,0.0
-0.5067070530694595,0.8318256359088809,0.0
0.9947275344713613,-0.11209958613897142,0.0
-0.19558866352629356,-0.9072014189908201,0.0
0.09211706834711708,0.9354943811577836,0.0
-0.34418157698001456,0.34878421847796837,1.0
0.5820832921105764,0.8213590292143539,0.0
0.8347213583790469,0.720929052104713,0.0
-0.31425734934094657,0.14980010708950575,1.0
0.6123874856838406,-0.6338129722156775,0.0
0.36191784035216024,0.11737832903960073,1.0
-0.4274233176836972,-0.9119210923668957,0.0
-1.1100196567545961,0.4545102809731023,0.0
0.9587267174222315,0.33426685131268674,0.0
-0.06463699611871228,-0.4600706415313659,1.0
0.0012542087114299216,-0.37534745406120584,1.0
-0.0450593565378888,-0.9063114171441855,0.0
-0.39689639694808365,-0.31762150004074063,1.0
0.5921537185707701,-0.7991903353053886,0.0
0.06860960114466864,0.5513437075045252,1.0
0.8411462864906931,-0.18608224461407363,0.0
-0.3867527458993355,0.17829192110891665,1.0
-0.08248303655316175,0.27496027152362296,1.0
-0.1672704579140944,-0.26471983454983244,1.0
-1.0118363872985328,0.38139769736622187,0.0
0.14163735940911523,1.0977031858588253,0.0
-0.5563295639349212,0.09965969741592204,1.0
-0.9363319841015959,0.32840446354616604,0.0
0.3516456049447568,-0.24407661319116908,1.0
-0.003114855421607471,-0.2610430250002946,1.0
0.12900524750498812,1.0315188267905606,0.0
0.8040459606424912,0.39232727026733283,0.0
-0.9504910646217183,-0.017714901431271815,0.0
0.6568959160947477,0.6996291656919189,0.0
-0.1733578522937428,-0.4390101492661574,1.0
-0.20775357050628368,0.3981009452957979,1.0
-0.7534323403186829,-0.6442800073352105,0.0
-0.07822617215432578,-0.9289858428135747,0.0
0.5644863663025363,0.9183088125644311,0.0
0.3352486466852312,0.2681996152221191,1.0
1.0410264414697914,-0.08786318041130296,0.0
0.5505446890260364,-0.8720366634691907,0.0
-0.3085386411021343,-0.16238560302775737,1.0
-0.39964366023772,0.08936700471369635,1.0
0.30433850907919613,-0.24130075398698875,1.0
0.833175634653993,-0.6302945638977253,0.0
-0.3806674500645321,-0.8893581880335625,0.0
-1.0340128100294914,-0.23593260969247684,0.0
-0.09790394508793096,0.3996826667834402,1.0
-0.5855359297190063,-0.18863405454057486,1.0
-0.5642090390523326,0.8071919978548955,0.0
-0.17670170793464746,0.5023809864634714,1.0
1.1241840782883317,-0.19937362619922924,0.0
0.17517364812533126,-0.32267836223888785,1.0
-0.00967764289598634,0.9980071830074501,0.0
-0.4750960230922932,-0.842592099911863,0.0
0.7358614470966572,0.6416805180746094,0.0
-0.1421446622691338,-0.3174819517129082,1.0
-0.3853363918598645,0.25401306331266704,1.0
-0.40590404054050905,-0.1401727959747136,1.0
0.07127489526474508,0.291393559976954,1.0
-0.3247679677609888,1.0273237631606278,0.0
0.16645594177126405,0.3280147915490085,1.0
0.15221035508166852,0.3437768537416337,1.0
0.4148870709406311,-1.1573276776484853,0.0
0.8517149841105236,0.2320218761042735,0.0
0.411926655436223,0.10696846481414657,1.0
-0.10406403306403375,0.5917317169865781,1.0
0.723082197617092,-0.42227829334272005,0.0
-0.9793741829529229,-0.2739191674887093,0.0
0.6097405361003512,0.018734508942820742,1.0
-0.26554845128170274,-0.1014560080811045,1.0
0.4929024709773805,-0.20354620536612295,1.0
-0.14085924238064362,-0.5336803944004838,1.0
0.3141092138472523,-0.8983711891282656,0.0
0.21965480092722017,-0.258452397255929,1.0
-0.6858855674939929,-0.675326954181907,0.0
-0.3888300637165867,-0.2940148914436712,1.0
0.02420588486734708,-0.42999228078705587,1.0
0.4145731066335271,1.080806692139145,0.0
-0.3342556721177923,-0.27833212658500095,1.0
0.24979124508880868,-0.19550383853028255,1.0
0.5564515495527823,-0.9648421047224433,0.0
0.9644914358193908,0.5027324384701725,0.0
0.34973383810726993,0.16859236580658088,1.0
-0.3684130407454288,-0.09469547969849365,1.0
-1.107501175093172,-0.1001163013071833,0.0
0.9522277800358465,-0.42336504466418484,0.0
-0.4989680036222962,-0.6624756829503969,0.0
-0.014508075711947399,0.16993630549083918,1.0
-0.16609957667287967,0.2881733876335513,1.0
-0.2301190735703284,-0.2708647032913639,1.0
0.32584238647555214,0.4256948858105044,1.0
0.45782252913412425,0.11423605761843006,1.0
-0.8903941837130436,0.0715755913853326,0.0
-0.5105127760467338,0.7821477283087992,0.0
0.14619016170563393,0.461114411199938,1.0
-0.29450358588622805,0.9328114429017068,0.0
-0.4337965511584442,-0.10789011411833276,1.0
0.1791510533974993,0.06898615158921248,1.0
-0.22544619287248227,-0.8660474889372246,0.0
-0.4315195178377788,-0.1012021836030286,1.0
-0.7477231174160311,0.47137574712604646,0.0
0.9115479147706106,0.34008459494844867,0.0
0.24428979251544503,1.1527388099357159,0.0
-0.70383339884986,0.835118356332629,0.0
0.9157769244561964,-0.5029523022548403,0.0
-0.3722663030196249,0.2542625439264138,1.0
-0.6262782638779397,0.8140186310625459,0.0
